CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
720.85	10005	-9.1790	
720.01	10008	-9.1793	
719.18	10010	-9.1792	
718.34	10013	-9.1793	
717.51	10015	-9.1792	
716.67	10018	-9.1791	
715.84	10020	-9.1796	
715.00	10023	-9.1794	
714.16	10025	-9.1792	
713.33	10028	-9.1792	
712.50	10030	-9.1795	
711.66	10033	-9.1796	
710.82	10035	-9.1792	
709.99	10038	-9.1794	
709.16	10040	-9.1796	
708.32	10043	-9.1794	
707.49	10045	-9.1791	
706.66	10048	-9.1796	
705.83	10050	-9.1797	
705.00	10053	-9.1793	
704.17	10055	-9.1796	
703.34	10058	-9.1796	
702.51	10060	-9.1799	
701.68	10063	-9.1796	
700.85	10065	-9.1795	
700.02	10068	-9.1797	
699.19	10070	-9.1802	
698.36	10073	-9.1796	
697.53	10075	-9.1796	
696.70	10078	-9.1800	
695.87	10080	-9.1801	
695.04	10083	-9.1799	
694.21	10085	-9.1794	
693.38	10088	-9.1800	
692.55	10090	-9.1802	
691.72	10093	-9.1797	
690.89	10095	-9.1796	
690.06	10098	-9.1800	
689.23	10100	-9.1802	
688.40	10103	-9.1798	
687.57	10105	-9.1800	
686.73	10108	-9.1801	
685.90	10110	-9.1799	
685.07	10113	-9.1800	
684.24	10115	-9.1799	
683.41	10118	-9.1802	
682.59	10120	-9.1800	
681.77	10123	-9.1799	
680.94	10125	-9.1801	
680.12	10128	-9.1804	
679.30	10130	-9.1800	
678.48	10133	-9.1800	
677.65	10135	-9.1801	
676.83	10138	-9.1805	
676.00	10140	-9.1802	
675.18	10143	-9.1801	
674.35	10145	-9.1805	
673.52	10148	-9.1805	
672.70	10150	-9.1802	
671.87	10153	-9.1801	
671.04	10155	-9.1803	
670.21	10158	-9.1808	
669.38	10160	-9.1802	
668.55	10163	-9.1800	
667.72	10165	-9.1805	
666.88	10168	-9.1809	
666.05	10170	-9.1803	
665.21	10173	-9.1801	
664.38	10175	-9.1809	
663.54	10178	-9.1809	
662.70	10180	-9.1804	
661.87	10183	-9.1805	
661.03	10185	-9.1807	
660.19	10188	-9.1808	
659.35	10190	-9.1804	
658.51	10193	-9.1805	
657.66	10195	-9.1808	
656.82	10198	-9.1808	
655.98	10200	-9.1804	
655.14	10203	-9.1804	
654.30	10205	-9.1809	
653.45	10208	-9.1811	
652.61	10210	-9.1804	
651.77	10213	-9.1805	
650.92	10215	-9.1810	
650.08	10218	-9.1808	
649.23	10220	-9.1807	
648.39	10223	-9.1810	
647.54	10225	-9.1813	
646.70	10228	-9.1810	
645.86	10230	-9.1806	
645.02	10233	-9.1810	
644.18	10235	-9.1812	
643.34	10238	-9.1809	
642.49	10240	-9.1806	
641.65	10243	-9.1810	
640.81	10245	-9.1812	
639.97	10248	-9.1809	
639.13	10250	-9.1807	
638.29	10253	-9.1811	
637.45	10255	-9.1814	
636.61	10258	-9.1809	
635.77	10260	-9.1807	
634.93	10263	-9.1812	
634.09	10265	-9.1813	
633.25	10268	-9.1811	
632.41	10270	-9.1809	
631.57	10273	-9.1813	
630.74	10275	-9.1815	
629.90	10278	-9.1810	
629.07	10280	-9.1810	
628.23	10283	-9.1813	
627.40	10285	-9.1817	
626.56	10288	-9.1811	
625.72	10290	-9.1811	
624.89	10293	-9.1815	
624.05	10295	-9.1814	
623.22	10298	-9.1812	
622.38	10300	-9.1812	
621.55	10303	-9.1817	
620.71	10305	-9.1815	
619.87	10308	-9.1814	
619.04	10310	-9.1815	
618.20	10313	-9.1818	
617.37	10315	-9.1814	
616.54	10318	-9.1814	
615.70	10320	-9.1815	
614.87	10323	-9.1818	
614.03	10325	-9.1814	
613.20	10328	-9.1811	
612.37	10330	-9.1817	
611.54	10333	-9.1819	
610.70	10335	-9.1813	
609.87	10338	-9.1812	
609.04	10340	-9.1818	
608.20	10343	-9.1819	
607.37	10345	-9.1815	
606.54	10348	-9.1813	
605.71	10350	-9.1819	
604.87	10353	-9.1821	
604.04	10355	-9.1815	
603.21	10358	-9.1816	
602.38	10360	-9.1819	
601.55	10363	-9.1820	
600.72	10365	-9.1816	
599.88	10368	-9.1815	
599.05	10370	-9.1818	
598.22	10373	-9.1822	
597.39	10375	-9.1814	
596.56	10378	-9.1817	
595.73	10380	-9.1821	
594.89	10383	-9.1822	
594.06	10385	-9.1816	
593.23	10388	-9.1817	
592.40	10390	-9.1822	
591.57	10393	-9.1820	
590.73	10395	-9.1815	
589.90	10398	-9.1821	
589.07	10400	-9.1823	
588.24	10403	-9.1821	
587.41	10405	-9.1821	
586.58	10408	-9.1820	
585.74	10410	-9.1826	
584.91	10413	-9.1820	
584.08	10415	-9.1820	
583.25	10418	-9.1824	
582.41	10420	-9.1827	
581.58	10423	-9.1820	
580.75	10425	-9.1820	
579.92	10428	-9.1826	
579.09	10430	-9.1827	
578.26	10433	-9.1821	
577.43	10435	-9.1821	
576.61	10438	-9.1824	
575.78	10440	-9.1824	
574.95	10443	-9.1821	
574.13	10445	-9.1820	
573.30	10448	-9.1825	
572.48	10450	-9.1828	
571.65	10453	-9.1821	
570.82	10455	-9.1821	
570.00	10458	-9.1825	
569.17	10460	-9.1827	
568.35	10463	-9.1824	
567.52	10465	-9.1824	
566.70	10468	-9.1828	
565.87	10470	-9.1827	
565.05	10473	-9.1822	
564.22	10475	-9.1825	
563.39	10478	-9.1829	
562.57	10480	-9.1827	
561.75	10483	-9.1823	
560.92	10485	-9.1825	
560.10	10488	-9.1829	
559.27	10490	-9.1826	
558.45	10493	-9.1823	
557.62	10495	-9.1828	
556.80	10498	-9.1829	
555.98	10500	-9.1824	
555.16	10503	-9.1823	
554.34	10505	-9.1828	
553.52	10508	-9.1830	
552.69	10510	-9.1826	
551.87	10513	-9.1826	
551.05	10515	-9.1829	
550.22	10518	-9.1831	
549.40	10520	-9.1827	
548.57	10523	-9.1823	
547.75	10525	-9.1831	
546.92	10528	-9.1831	
546.09	10530	-9.1829	
545.26	10533	-9.1827	
544.43	10535	-9.1832	
543.60	10538	-9.1832	
542.77	10540	-9.1828	
541.94	10543	-9.1829	
541.11	10545	-9.1830	
540.27	10548	-9.1833	
539.44	10550	-9.1829	
538.61	10553	-9.1828	
537.78	10555	-9.1833	
536.94	10558	-9.1831	
536.12	10560	-9.1830	
535.28	10563	-9.1831	
534.45	10565	-9.1833	
533.62	10568	-9.1832	
532.79	10570	-9.1828	
531.97	10573	-9.1832	
531.14	10575	-9.1831	
530.31	10578	-9.1829	
529.48	10580	-9.1829	
528.65	10583	-9.1833	
527.82	10585	-9.1832	
526.99	10588	-9.1830	
526.16	10590	-9.1831	
525.33	10593	-9.1833	
524.50	10595	-9.1834	
523.67	10598	-9.1829	
522.83	10600	-9.1829	
522.00	10603	-9.1834	
521.18	10605	-9.1837	
520.34	10608	-9.1830	
519.51	10610	-9.1828	
518.68	10613	-9.1833	
517.86	10615	-9.1834	
517.03	10618	-9.1830	
516.19	10620	-9.1831	
515.37	10623	-9.1836	
514.54	10625	-9.1837	
513.70	10628	-9.1833	
512.88	10630	-9.1831	
512.05	10633	-9.1836	
511.21	10635	-9.1835	
510.39	10638	-9.1832	
509.56	10640	-9.1831	
508.73	10643	-9.1835	
507.90	10645	-9.1836	
507.07	10648	-9.1833	
506.24	10650	-9.1835	
505.41	10653	-9.1836	
504.58	10655	-9.1835	
503.75	10658	-9.1832	
502.93	10660	-9.1835	
502.10	10663	-9.1839	
501.27	10665	-9.1836	
500.44	10668	-9.1834	
499.61	10670	-9.1837	
498.79	10673	-9.1839	
497.96	10675	-9.1835	
497.13	10678	-9.1833	
496.30	10680	-9.1836	
495.47	10683	-9.1839	
494.65	10685	-9.1834	
493.82	10688	-9.1834	
492.99	10690	-9.1836	
492.16	10693	-9.1840	
491.34	10695	-9.1835	
490.51	10698	-9.1835	
489.68	10700	-9.1838	
488.85	10703	-9.1838	
488.02	10705	-9.1835	
487.20	10708	-9.1834	
486.37	10710	-9.1838	
485.54	10713	-9.1838	
484.72	10715	-9.1835	
483.89	10718	-9.1834	
483.06	10720	-9.1839	
482.23	10723	-9.1840	
481.40	10725	-9.1836	
480.57	10728	-9.1833	
479.74	10730	-9.1839	
478.92	10733	-9.1838	
478.09	10735	-9.1835	
477.26	10738	-9.1836	
476.43	10740	-9.1839	
475.60	10743	-9.1837	
474.77	10745	-9.1835	
473.94	10748	-9.1836	
473.11	10750	-9.1840	
472.28	10753	-9.1839	
471.45	10755	-9.1836	
470.62	10758	-9.1838	
469.79	10760	-9.1839	
468.96	10763	-9.1838	
468.13	10765	-9.1835	
467.30	10768	-9.1840	
466.48	10770	-9.1840	
465.65	10773	-9.1837	
464.82	10775	-9.1836	
463.99	10778	-9.1839	
463.16	10780	-9.1839	
462.33	10783	-9.1837	
461.50	10785	-9.1836	
460.67	10788	-9.1839	
459.85	10790	-9.1840	
459.02	10793	-9.1837	
458.19	10795	-9.1835	
457.36	10798	-9.1839	
456.53	10800	-9.1842	
455.70	10803	-9.1838	
454.88	10805	-9.1835	
454.05	10808	-9.1839	
453.22	10810	-9.1841	
452.40	10813	-9.1838	
451.57	10815	-9.1836	
450.74	10818	-9.1838	
449.92	10820	-9.1839	
449.09	10823	-9.1838	
448.27	10825	-9.1835	
447.44	10828	-9.1839	
446.62	10830	-9.1841	
445.79	10833	-9.1836	
444.97	10835	-9.1838	
444.15	10838	-9.1839	
443.32	10840	-9.1839	
442.50	10843	-9.1837	
441.68	10845	-9.1837	
440.85	10848	-9.1840	
440.03	10850	-9.1839	
439.21	10853	-9.1838	
438.38	10855	-9.1839	
437.56	10858	-9.1841	
436.74	10860	-9.1838	
435.92	10863	-9.1837	
435.09	10865	-9.1839	
434.27	10868	-9.1842	
433.45	10870	-9.1840	
432.62	10873	-9.1837	
431.80	10875	-9.1839	
430.98	10878	-9.1842	
430.16	10880	-9.1837	
429.34	10883	-9.1838	
428.51	10885	-9.1840	
427.69	10888	-9.1843	
426.87	10890	-9.1836	
426.05	10893	-9.1837	
425.23	10895	-9.1840	
424.40	10898	-9.1842	
423.58	10900	-9.1839	
422.76	10903	-9.1836	
421.94	10905	-9.1840	
421.12	10908	-9.1841	
420.30	10910	-9.1838	
419.47	10913	-9.1836	
418.65	10915	-9.1838	
417.83	10918	-9.1842	
417.01	10920	-9.1837	
416.19	10923	-9.1838	
415.36	10925	-9.1838	
414.54	10928	-9.1840	
413.72	10930	-9.1840	
412.90	10933	-9.1838	
412.08	10935	-9.1840	
411.26	10938	-9.1838	
410.44	10940	-9.1835	
409.61	10943	-9.1837	
408.79	10945	-9.1840	
407.97	10948	-9.1839	
407.15	10950	-9.1834	
406.33	10953	-9.1839	
405.50	10955	-9.1840	
404.68	10958	-9.1838	
403.86	10960	-9.1834	
403.04	10963	-9.1838	
402.21	10965	-9.1838	
401.39	10968	-9.1836	
400.57	10970	-9.1836	
399.75	10973	-9.1837	
398.92	10975	-9.1841	
398.10	10978	-9.1834	
397.27	10980	-9.1833	
396.45	10983	-9.1836	
395.63	10985	-9.1840	
394.80	10988	-9.1835	
393.98	10990	-9.1833	
393.16	10993	-9.1837	
392.33	10995	-9.1840	
391.51	10998	-9.1834	
390.69	11000	-9.1834	
389.87	11003	-9.1838	
389.05	11005	-9.1838	
388.23	11008	-9.1835	
387.41	11010	-9.1835	
386.59	11013	-9.1835	
385.77	11015	-9.1835	
384.95	11018	-9.1832	
384.13	11020	-9.1834	
383.31	11023	-9.1837	
382.49	11025	-9.1836	
381.67	11028	-9.1831	
380.85	11030	-9.1832	
380.03	11033	-9.1834	
379.22	11035	-9.1834	
378.40	11038	-9.1829	
377.58	11040	-9.1832	
376.76	11043	-9.1835	
375.94	11045	-9.1831	
375.12	11048	-9.1830	
374.31	11050	-9.1831	
373.49	11053	-9.1835	
372.67	11055	-9.1830	
371.86	11058	-9.1829	
371.04	11060	-9.1833	
370.22	11063	-9.1833	
369.41	11065	-9.1829	
368.59	11068	-9.1826	
367.77	11070	-9.1830	
366.96	11073	-9.1834	
366.14	11075	-9.1828	
365.33	11078	-9.1825	
364.51	11080	-9.1830	
363.69	11083	-9.1830	
362.87	11085	-9.1827	
362.06	11088	-9.1826	
361.24	11090	-9.1830	
360.42	11093	-9.1830	
359.61	11095	-9.1824	
358.79	11098	-9.1825	
357.98	11100	-9.1827	
357.16	11103	-9.1828	
356.34	11105	-9.1824	
355.53	11108	-9.1825	
354.72	11110	-9.1829	
353.90	11113	-9.1826	
353.08	11115	-9.1823	
352.27	11118	-9.1823	
351.45	11120	-9.1826	
350.64	11123	-9.1825	
349.82	11125	-9.1822	
349.01	11128	-9.1823	
348.19	11130	-9.1826	
347.38	11133	-9.1822	
346.57	11135	-9.1818	
345.75	11138	-9.1822	
344.94	11140	-9.1824	
344.12	11143	-9.1820	
343.31	11145	-9.1817	
342.50	11148	-9.1823	
341.69	11150	-9.1824	
340.87	11153	-9.1818	
340.06	11155	-9.1816	
339.24	11158	-9.1821	
338.43	11160	-9.1821	
337.61	11163	-9.1817	
336.80	11165	-9.1814	
335.99	11168	-9.1820	
335.17	11170	-9.1821	
334.36	11173	-9.1815	
333.54	11175	-9.1813	
332.73	11178	-9.1818	
331.92	11180	-9.1819	
331.11	11183	-9.1813	
330.29	11185	-9.1812	
329.48	11188	-9.1816	
328.67	11190	-9.1815	
327.85	11193	-9.1811	
327.04	11195	-9.1813	
326.23	11198	-9.1814	
325.42	11200	-9.1814	
324.61	11203	-9.1810	
323.80	11205	-9.1811	
322.99	11208	-9.1815	
322.18	11210	-9.1811	
321.37	11213	-9.1809	
320.56	11215	-9.1810	
319.75	11218	-9.1813	
318.94	11220	-9.1807	
318.13	11223	-9.1806	
317.33	11225	-9.1808	
316.52	11228	-9.1811	
315.71	11230	-9.1807	
314.90	11233	-9.1805	
314.09	11235	-9.1809	
313.29	11238	-9.1810	
312.48	11240	-9.1807	
311.67	11243	-9.1800	
310.86	11245	-9.1807	
310.06	11248	-9.1806	
309.25	11250	-9.1803	
308.44	11253	-9.1802	
307.64	11255	-9.1804	
306.83	11258	-9.1804	
306.02	11260	-9.1801	
305.22	11263	-9.1797	
304.41	11265	-9.1803	
303.61	11268	-9.1801	
302.80	11270	-9.1799	
301.99	11273	-9.1800	
301.19	11275	-9.1802	
300.38	11278	-9.1801	
299.58	11280	-9.1796	
298.77	11283	-9.1797	
297.97	11285	-9.1799	
297.16	11288	-9.1797	
296.36	11290	-9.1793	
295.55	11293	-9.1796	
294.75	11295	-9.1799	
293.94	11298	-9.1794	
293.14	11300	-9.1792	
292.34	11303	-9.1794	
291.53	11305	-9.1796	
290.73	11308	-9.1792	
289.92	11310	-9.1791	
289.12	11313	-9.1794	
288.32	11315	-9.1793	
287.51	11318	-9.1790	
286.71	11320	-9.1788	
285.91	11323	-9.1790	
285.10	11325	-9.1793	
284.30	11328	-9.1788	
283.50	11330	-9.1786	
282.70	11333	-9.1790	
281.89	11335	-9.1792	
281.09	11338	-9.1787	
280.29	11340	-9.1785	
279.49	11343	-9.1787	
278.69	11345	-9.1788	
277.89	11348	-9.1786	
277.09	11350	-9.1784	
276.29	11353	-9.1786	
275.49	11355	-9.1787	
274.69	11358	-9.1782	
273.89	11360	-9.1782	
273.09	11363	-9.1786	
272.29	11365	-9.1783	
271.49	11368	-9.1780	
270.69	11370	-9.1781	
269.90	11373	-9.1781	
269.10	11375	-9.1782	
268.30	11378	-9.1778	
267.50	11380	-9.1781	
266.71	11383	-9.1780	
265.91	11385	-9.1777	
265.11	11388	-9.1775	
264.32	11390	-9.1779	
263.52	11393	-9.1782	
262.73	11395	-9.1775	
261.93	11398	-9.1774	
261.14	11400	-9.1776	
260.34	11403	-9.1780	
259.55	11405	-9.1774	
258.76	11408	-9.1773	
257.96	11410	-9.1776	
257.17	11413	-9.1776	
256.38	11415	-9.1772	
255.59	11418	-9.1770	
254.80	11420	-9.1775	
254.00	11423	-9.1775	
253.21	11425	-9.1770	
252.42	11428	-9.1770	
251.63	11430	-9.1773	
250.84	11433	-9.1771	
250.05	11435	-9.1768	
249.26	11438	-9.1768	
248.48	11440	-9.1772	
247.69	11443	-9.1768	
246.90	11445	-9.1765	
246.12	11448	-9.1766	
245.33	11450	-9.1769	
244.54	11453	-9.1767	
243.75	11455	-9.1761	
242.97	11458	-9.1767	
242.18	11460	-9.1769	
241.39	11463	-9.1762	
240.60	11465	-9.1762	
239.81	11468	-9.1766	
239.02	11470	-9.1765	
238.24	11473	-9.1762	
237.44	11475	-9.1759	
236.66	11478	-9.1763	
235.86	11480	-9.1763	
235.07	11483	-9.1757	
234.28	11485	-9.1757	
233.49	11488	-9.1762	
232.70	11490	-9.1760	
231.91	11493	-9.1759	
231.11	11495	-9.1756	
230.33	11498	-9.1759	
229.53	11500	-9.1761	
228.75	11503	-9.1755	
227.96	11505	-9.1755	
227.17	11508	-9.1758	
226.38	11510	-9.1757	
225.59	11513	-9.1753	
224.81	11515	-9.1752	
224.02	11518	-9.1757	
223.24	11520	-9.1753	
222.45	11523	-9.1752	
221.67	11525	-9.1753	
220.89	11528	-9.1757	
220.11	11530	-9.1751	
219.33	11533	-9.1750	
218.55	11535	-9.1753	
217.77	11538	-9.1753	
217.00	11540	-9.1750	
216.22	11543	-9.1748	
215.45	11545	-9.1752	
214.68	11548	-9.1751	
213.91	11550	-9.1748	
213.13	11553	-9.1745	
212.37	11555	-9.1750	
211.60	11558	-9.1752	
210.83	11560	-9.1746	
210.07	11563	-9.1744	
209.31	11565	-9.1747	
208.54	11568	-9.1749	
207.78	11570	-9.1744	
207.03	11573	-9.1744	
206.27	11575	-9.1745	
205.51	11578	-9.1745	
204.76	11580	-9.1745	
204.01	11583	-9.1743	
203.25	11585	-9.1745	
202.50	11588	-9.1744	
201.75	11590	-9.1743	
201.00	11593	-9.1741	
200.25	11595	-9.1745	
199.50	11598	-9.1742	
198.76	11600	-9.1737	
198.01	11603	-9.1741	
197.27	11605	-9.1743	
196.52	11608	-9.1739	
195.78	11610	-9.1738	
195.04	11613	-9.1739	
194.31	11615	-9.1742	
193.57	11618	-9.1735	
192.83	11620	-9.1734	
192.10	11623	-9.1739	
191.36	11625	-9.1738	
190.63	11628	-9.1737	
189.90	11630	-9.1736	
189.18	11633	-9.1736	
188.45	11635	-9.1738	
187.73	11638	-9.1734	
187.00	11640	-9.1732	
186.29	11643	-9.1737	
185.57	11645	-9.1737	
184.85	11648	-9.1733	
184.14	11650	-9.1731	
183.43	11653	-9.1735	
182.72	11655	-9.1734	
182.01	11658	-9.1729	
181.30	11660	-9.1730	
180.60	11663	-9.1733	
179.90	11665	-9.1734	
179.19	11668	-9.1728	
178.50	11670	-9.1731	
177.80	11673	-9.1732	
177.11	11675	-9.1731	
176.42	11678	-9.1728	
175.73	11680	-9.1729	
175.04	11683	-9.1729	
174.36	11685	-9.1728	
173.67	11688	-9.1727	
172.99	11690	-9.1729	
172.31	11693	-9.1730	
171.64	11695	-9.1727	
170.97	11698	-9.1723	
170.30	11700	-9.1727	
169.63	11703	-9.1729	
168.96	11705	-9.1723	
168.30	11708	-9.1724	
167.64	11710	-9.1726	
166.98	11713	-9.1727	
166.32	11715	-9.1722	
165.67	11718	-9.1722	
165.02	11720	-9.1725	
164.37	11723	-9.1726	
163.72	11725	-9.1722	
163.08	11728	-9.1721	
162.43	11730	-9.1724	
161.79	11733	-9.1724	
161.16	11735	-9.1721	
160.52	11738	-9.1721	
159.89	11740	-9.1722	
159.26	11743	-9.1720	
158.63	11745	-9.1716	
158.01	11748	-9.1718	
157.39	11750	-9.1722	
156.77	11753	-9.1721	
156.15	11755	-9.1716	
155.53	11758	-9.1720	
154.92	11760	-9.1721	
154.31	11763	-9.1716	
153.70	11765	-9.1714	
153.10	11768	-9.1718	
152.50	11770	-9.1719	
151.89	11773	-9.1715	
151.29	11775	-9.1712	
150.70	11778	-9.1716	
150.11	11780	-9.1720	
149.51	11783	-9.1716	
148.92	11785	-9.1713	
148.34	11788	-9.1715	
147.75	11790	-9.1717	
147.17	11793	-9.1712	
146.59	11795	-9.1711	
146.01	11798	-9.1714	
145.44	11800	-9.1714	
144.86	11803	-9.1711	
144.29	11805	-9.1710	
143.73	11808	-9.1714	
143.16	11810	-9.1711	
142.60	11813	-9.1710	
142.04	11815	-9.1708	
141.48	11818	-9.1712	
140.92	11820	-9.1711	
140.37	11823	-9.1705	
139.82	11825	-9.1709	
139.27	11828	-9.1711	
138.72	11830	-9.1707	
138.18	11833	-9.1704	
137.64	11835	-9.1706	
137.10	11838	-9.1710	
136.56	11840	-9.1705	
136.02	11843	-9.1702	
135.49	11845	-9.1706	
134.96	11848	-9.1708	
134.43	11850	-9.1704	
133.90	11853	-9.1701	
133.38	11855	-9.1705	
132.86	11858	-9.1705	
132.34	11860	-9.1705	
131.82	11863	-9.1701	
131.30	11865	-9.1705	
130.79	11868	-9.1706	
130.28	11870	-9.1702	
129.78	11873	-9.1700	
129.27	11875	-9.1701	
128.77	11878	-9.1704	
128.26	11880	-9.1699	
127.76	11883	-9.1697	
127.27	11885	-9.1702	
126.77	11888	-9.1702	
126.28	11890	-9.1698	
125.78	11893	-9.1699	
125.30	11895	-9.1700	
124.81	11898	-9.1700	
124.33	11900	-9.1696	
123.84	11903	-9.1698	
123.36	11905	-9.1700	
122.89	11908	-9.1698	
122.41	11910	-9.1695	
121.94	11913	-9.1695	
121.46	11915	-9.1697	
120.99	11918	-9.1695	
120.52	11920	-9.1693	
120.06	11923	-9.1694	
119.60	11925	-9.1696	
119.13	11928	-9.1692	
118.68	11930	-9.1691	
118.21	11933	-9.1696	
117.76	11935	-9.1695	
117.31	11938	-9.1692	
116.86	11940	-9.1689	
116.41	11943	-9.1694	
115.96	11945	-9.1696	
115.51	11948	-9.1690	
115.07	11950	-9.1689	
114.63	11953	-9.1693	
114.19	11955	-9.1694	
113.75	11958	-9.1688	
113.31	11960	-9.1688	
112.88	11963	-9.1690	
112.45	11965	-9.1691	
112.02	11968	-9.1689	
111.59	11970	-9.1688	
111.16	11973	-9.1689	
110.74	11975	-9.1690	
110.32	11978	-9.1686	
109.90	11980	-9.1686	
109.48	11983	-9.1689	
109.06	11985	-9.1688	
108.65	11988	-9.1686	
108.24	11990	-9.1685	
107.82	11993	-9.1688	
107.42	11995	-9.1686	
107.01	11998	-9.1680	
106.60	12000	-9.1685	
106.20	12003	-9.1687	
105.80	12005	-9.1685	
105.40	12008	-9.1679	
105.00	12010	-9.1683	
104.61	12013	-9.1685	
104.21	12015	-9.1681	
103.82	12018	-9.1680	
103.43	12020	-9.1684	
103.04	12023	-9.1684	
102.65	12025	-9.1678	
102.27	12028	-9.1678	
101.89	12030	-9.1681	
101.50	12033	-9.1685	
101.12	12035	-9.1679	
100.74	12038	-9.1679	
100.37	12040	-9.1681	
99.99	12043	-9.1682	
99.62	12045	-9.1676	
99.25	12048	-9.1675	
98.88	12050	-9.1679	
98.51	12053	-9.1681	
98.14	12055	-9.1676	
97.78	12058	-9.1674	
97.42	12060	-9.1679	
97.06	12063	-9.1678	
96.70	12065	-9.1674	
96.34	12068	-9.1672	
95.98	12070	-9.1678	
95.63	12073	-9.1677	
95.28	12075	-9.1672	
94.92	12078	-9.1673	
94.58	12080	-9.1683	
94.23	12083	-9.1685	
93.88	12085	-9.1688	
93.54	12088	-9.1689	
93.19	12090	-9.1694	
92.85	12093	-9.1692	
92.51	12095	-9.1687	
92.18	12098	-9.1691	
91.84	12100	-9.1692	
91.50	12103	-9.1691	
91.17	12105	-9.1687	
90.84	12108	-9.1689	
90.51	12110	-9.1692	
90.18	12113	-9.1689	
89.85	12115	-9.1686	
89.53	12118	-9.1690	
89.21	12120	-9.1692	
88.88	12123	-9.1687	
88.56	12125	-9.1686	
88.24	12128	-9.1693	
87.92	12130	-9.1693	
87.61	12133	-9.1688	
87.29	12135	-9.1687	
