CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
457.36	10798	0.0103	
456.53	10800	0.0103	
455.70	10803	0.0125	
454.88	10805	0.0104	
454.05	10808	0.0056	
453.22	10810	0.0091	
452.40	10813	0.0126	
451.57	10815	0.0126	
450.74	10818	0.0079	
449.92	10820	0.0101	
449.09	10823	0.0124	
448.27	10825	0.0101	
447.44	10828	0.0057	
446.62	10830	0.0057	
445.79	10833	0.0090	
444.97	10835	0.0123	
444.15	10838	0.0078	
443.32	10840	0.0099	
442.50	10843	0.0120	
441.68	10845	0.0120	
440.85	10848	0.0103	
440.03	10850	0.0057	
439.21	10853	0.0089	
438.38	10855	0.0121	
437.56	10858	0.0121	
436.74	10860	0.0080	
435.92	10863	0.0098	
435.09	10865	0.0117	
434.27	10868	0.0102	
433.45	10870	0.0055	
432.62	10873	0.0055	
431.80	10875	0.0086	
430.98	10878	0.0117	
430.16	10880	0.0080	
429.34	10883	0.0097	
428.51	10885	0.0097	
427.69	10888	0.0114	
426.87	10890	0.0102	
426.05	10893	0.0054	
425.23	10895	0.0081	
424.40	10898	0.0108	
423.58	10900	0.0108	
422.76	10903	0.0051	
421.94	10905	0.0082	
421.12	10908	0.0113	
420.30	10910	0.0098	
419.47	10913	0.0047	
418.65	10915	0.0047	
417.83	10918	0.0077	
417.01	10920	0.0106	
416.19	10923	0.0047	
415.36	10925	0.0080	
414.54	10928	0.0080	
413.72	10930	0.0114	
412.90	10933	0.0096	
412.08	10935	0.0047	
411.26	10938	0.0076	
410.44	10940	0.0105	
409.61	10943	0.0105	
408.79	10945	0.0045	
407.97	10948	0.0080	
407.15	10950	0.0114	
406.33	10953	0.0093	
405.50	10955	0.0093	
404.68	10958	0.0045	
403.86	10960	0.0114	
403.04	10963	0.0092	
402.21	10965	0.0043	
401.39	10968	0.0079	
400.57	10970	0.0079	
399.75	10973	0.0115	
398.92	10975	0.0066	
398.10	10978	0.0090	
397.27	10980	0.0114	
396.45	10983	0.0090	
395.63	10985	0.0090	
394.80	10988	0.0044	
393.98	10990	0.0073	
393.16	10993	0.0102	
392.33	10995	0.0043	
391.51	10998	0.0043	
390.69	11000	0.0077	
389.87	11003	0.0112	
389.05	11005	0.0090	
388.23	11008	0.0045	
387.41	11010	0.0073	
386.59	11013	0.0073	
385.77	11015	0.0101	
384.95	11018	0.0044	
384.13	11020	0.0077	
383.31	11023	0.0109	
382.49	11025	0.0088	
381.67	11028	0.0088	
380.85	11030	0.0043	
380.03	11033	0.0071	
379.22	11035	0.0100	
378.40	11038	0.0042	
377.58	11040	0.0042	
376.76	11043	0.0073	
375.94	11045	0.0104	
375.12	11048	0.0068	
374.31	11050	0.0078	
373.49	11053	0.0087	
372.67	11055	0.0087	
371.86	11058	0.0097	
371.04	11060	0.0041	
370.22	11063	0.0072	
369.41	11065	0.0102	
368.59	11068	0.0102	
367.77	11070	0.0064	
366.96	11073	0.0084	
366.14	11075	0.0104	
365.33	11078	0.0087	
364.51	11080	0.0087	
363.69	11083	0.0036	
362.87	11085	0.0064	
362.06	11088	0.0093	
361.24	11090	0.0035	
360.42	11093	0.0070	
359.61	11095	0.0070	
358.79	11098	0.0106	
357.98	11100	0.0083	
357.16	11103	0.0034	
356.34	11105	0.0064	
355.53	11108	0.0064	
354.72	11110	0.0094	
353.90	11113	0.0032	
353.08	11115	0.0069	
352.27	11118	0.0105	
351.45	11120	0.0056	
350.64	11123	0.0056	
349.82	11125	0.0068	
349.01	11128	0.0080	
348.19	11130	0.0092	
347.38	11133	0.0030	
346.57	11135	0.0030	
345.75	11138	0.0068	
344.94	11140	0.0105	
344.12	11143	0.0053	
343.31	11145	0.0079	
342.50	11148	0.0105	
341.69	11150	0.0105	
340.87	11153	0.0082	
340.06	11155	0.0030	
339.24	11158	0.0068	
338.43	11160	0.0105	
337.61	11163	0.0105	
336.80	11165	0.0056	
335.99	11168	0.0078	
335.17	11170	0.0101	
334.36	11173	0.0056	
333.54	11175	0.0056	
332.73	11178	0.0067	
331.92	11180	0.0078	
331.11	11183	0.0089	
330.29	11185	0.0030	
329.48	11188	0.0065	
328.67	11190	0.0065	
327.85	11193	0.0099	
327.04	11195	0.0055	
326.23	11198	0.0076	
325.42	11200	0.0097	
324.61	11203	0.0097	
323.80	11205	0.0079	
322.99	11208	0.0031	
322.18	11210	0.0063	
321.37	11213	0.0095	
320.56	11215	0.0095	
319.75	11218	0.0054	
318.94	11220	0.0075	
318.13	11223	0.0095	
317.33	11225	0.0054	
316.52	11228	0.0054	
315.71	11230	0.0065	
314.90	11233	0.0075	
314.09	11235	0.0086	
313.29	11238	0.0029	
312.48	11240	0.0062	
311.67	11243	0.0062	
310.86	11245	0.0095	
310.06	11248	0.0050	
309.25	11250	0.0072	
308.44	11253	0.0095	
307.64	11255	0.0095	
306.83	11258	0.0074	
306.02	11260	0.0025	
305.22	11263	0.0060	
304.41	11265	0.0096	
303.61	11268	0.0096	
302.80	11270	0.0050	
301.99	11273	0.0072	
301.19	11275	0.0095	
300.38	11278	0.0048	
299.58	11280	0.0048	
298.77	11283	0.0059	
297.97	11285	0.0071	
297.16	11288	0.0083	
296.36	11290	0.0023	
295.55	11293	0.0023	
294.75	11295	0.0060	
293.94	11298	0.0097	
293.14	11300	0.0047	
292.34	11303	0.0071	
291.53	11305	0.0071	
290.73	11308	0.0095	
289.92	11310	0.0069	
289.12	11313	0.0021	
288.32	11315	0.0057	
287.51	11318	0.0057	
286.71	11320	0.0094	
285.91	11323	0.0046	
285.10	11325	0.0067	
284.30	11328	0.0088	
283.50	11330	0.0088	
282.70	11333	0.0046	
281.89	11335	0.0067	
281.09	11338	0.0088	
280.29	11340	0.0070	
279.49	11343	0.0021	
278.69	11345	0.0021	
277.89	11348	0.0054	
277.09	11350	0.0087	
276.29	11353	0.0046	
275.49	11355	0.0067	
274.69	11358	0.0067	
273.89	11360	0.0088	
273.09	11363	0.0046	
272.29	11365	0.0066	
271.49	11368	0.0087	
270.69	11370	0.0087	
269.90	11373	0.0073	
269.10	11375	0.0020	
268.30	11378	0.0053	
267.50	11380	0.0053	
266.71	11383	0.0086	
265.91	11385	0.0047	
265.11	11388	0.0066	
264.32	11390	0.0085	
263.52	11393	0.0085	
262.73	11395	0.0045	
261.93	11398	0.0065	
261.14	11400	0.0084	
260.34	11403	0.0070	
259.55	11405	0.0070	
258.76	11408	0.0022	
257.96	11410	0.0054	
257.17	11413	0.0086	
256.38	11415	0.0042	
255.59	11418	0.0042	
254.80	11420	0.0064	
254.00	11423	0.0087	
253.21	11425	0.0040	
252.42	11428	0.0063	
251.63	11430	0.0063	
250.84	11433	0.0085	
250.05	11435	0.0065	
249.26	11438	0.0017	
248.48	11440	0.0046	
247.69	11443	0.0046	
246.90	11445	0.0074	
246.12	11448	0.0014	
245.33	11450	0.0050	
244.54	11453	0.0050	
243.75	11455	0.0087	
242.97	11458	0.0037	
242.18	11460	0.0062	
241.39	11463	0.0087	
240.60	11465	0.0087	
239.81	11468	0.0061	
239.02	11470	0.0014	
238.24	11473	0.0082	
237.44	11475	0.0060	
236.66	11478	0.0060	
235.86	11480	0.0011	
235.07	11483	0.0046	
234.28	11485	0.0080	
233.49	11488	0.0037	
232.70	11490	0.0037	
231.91	11493	0.0058	
231.11	11495	0.0080	
230.33	11498	0.0037	
229.53	11500	0.0037	
228.75	11503	0.0057	
227.96	11505	0.0077	
227.17	11508	0.0061	
226.38	11510	0.0011	
225.59	11513	0.0011	
224.81	11515	0.0077	
224.02	11518	0.0062	
223.24	11520	0.0014	
222.45	11523	0.0044	
221.67	11525	0.0044	
220.89	11528	0.0075	
220.11	11530	0.0037	
219.33	11533	0.0056	
218.55	11535	0.0056	
217.77	11538	0.0075	
217.00	11540	0.0038	
216.22	11543	0.0057	
215.45	11545	0.0076	
214.68	11548	0.0076	
213.91	11550	0.0062	
213.13	11553	0.0013	
212.37	11555	0.0075	
211.60	11558	0.0075	
210.83	11560	0.0060	
210.07	11563	0.0012	
209.31	11565	0.0044	
208.54	11568	0.0044	
207.78	11570	0.0077	
207.03	11573	0.0035	
206.27	11575	0.0056	
205.51	11578	0.0056	
204.76	11580	0.0077	
204.01	11583	0.0035	
203.25	11585	0.0056	
202.50	11588	0.0078	
201.75	11590	0.0078	
201.00	11593	0.0033	
200.25	11595	0.0054	
199.50	11598	0.0054	
198.76	11600	0.0076	
198.01	11603	0.0032	
197.27	11605	0.0054	
196.52	11608	0.0054	
195.78	11610	0.0075	
195.04	11613	0.0055	
194.31	11615	0.0008	
193.57	11618	0.0008	
192.83	11620	0.0075	
192.10	11623	0.0054	
191.36	11625	0.0005	
190.63	11628	0.0005	
189.90	11630	0.0072	
189.18	11633	0.0054	
188.45	11635	0.0006	
187.73	11638	0.0006	
187.00	11640	0.0071	
186.29	11643	0.0053	
185.57	11645	0.0053	
184.85	11648	0.0004	
184.14	11650	0.0071	
183.43	11653	0.0055	
182.72	11655	0.0055	
182.01	11658	0.0003	
181.30	11660	0.0069	
180.60	11663	0.0069	
179.90	11665	0.0053	
179.19	11668	0.0004	
178.50	11670	0.0067	
177.80	11673	0.0067	
177.11	11675	0.0054	
176.42	11678	0.0001	
175.73	11680	0.0001	
175.04	11683	0.0068	
174.36	11685	0.0029	
173.67	11688	0.0029	
172.99	11690	0.0049	
172.31	11693	0.0069	
171.64	11695	0.0069	
170.97	11698	0.0030	
170.30	11700	0.0050	
169.63	11703	0.0050	
168.96	11705	0.0069	
168.30	11708	0.0030	
167.64	11710	0.0030	
166.98	11713	0.0047	
166.32	11715	0.0063	
165.67	11718	0.0063	
165.02	11720	0.0004	
164.37	11723	0.0069	
163.72	11725	0.0069	
163.08	11728	0.0029	
162.43	11730	0.0049	
161.79	11733	0.0049	
161.16	11735	0.0068	
160.52	11738	0.0068	
159.89	11740	0.0029	
159.26	11743	0.0044	
158.63	11745	0.0044	
158.01	11748	0.0060	
157.39	11750	0.0005	
156.77	11753	0.0005	
156.15	11755	0.0069	
155.53	11758	0.0069	
154.92	11760	0.0027	
154.31	11763	0.0047	
153.70	11765	0.0047	
153.10	11768	0.0066	
152.50	11770	0.0026	
151.89	11773	0.0026	
151.29	11775	0.0065	
150.70	11778	0.0065	
150.11	11780	0.0024	
149.51	11783	0.0024	
148.92	11785	0.0043	
148.34	11788	0.0063	
147.75	11790	0.0063	
147.17	11793	0.0024	
146.59	11795	0.0024	
146.01	11798	0.0062	
145.44	11800	0.0024	
144.86	11803	0.0024	
144.29	11805	0.0039	
143.73	11808	0.0039	
143.16	11810	0.0054	
142.60	11813	0.0054	
142.04	11815	-0.0003	
141.48	11818	0.0059	
140.92	11820	0.0059	
140.37	11823	0.0023	
139.82	11825	0.0023	
139.27	11828	0.0060	
138.72	11830	0.0060	
138.18	11833	0.0024	
137.64	11835	0.0024	
137.10	11838	0.0029	
136.56	11840	0.0029	
136.02	11843	0.0035	
135.49	11845	0.0045	
134.96	11848	0.0045	
134.43	11850	0.0055	
133.90	11853	0.0055	
133.38	11855	-0.0004	
132.86	11858	-0.0004	
132.34	11860	0.0062	
131.82	11863	0.0062	
131.30	11865	0.0022	
130.79	11868	0.0022	
130.28	11870	0.0061	
129.78	11873	0.0061	
129.27	11875	0.0023	
128.77	11878	0.0023	
128.26	11880	0.0063	
127.76	11883	0.0063	
127.27	11885	0.0023	
126.77	11888	0.0023	
126.28	11890	0.0061	
125.78	11893	0.0061	
125.30	11895	0.0024	
124.81	11898	0.0024	
124.33	11900	0.0060	
123.84	11903	0.0060	
123.36	11905	0.0022	
122.89	11908	0.0022	
122.41	11910	0.0059	
121.94	11913	0.0059	
121.46	11915	0.0022	
120.99	11918	0.0022	
120.52	11920	0.0022	
120.06	11923	0.0057	
119.60	11925	0.0057	
119.13	11928	0.0022	
118.68	11930	0.0022	
118.21	11933	0.0056	
117.76	11935	0.0056	
117.31	11938	0.0022	
116.86	11940	0.0022	
116.41	11943	0.0057	
115.96	11945	0.0057	
115.51	11948	0.0057	
115.07	11950	0.0020	
114.63	11953	0.0020	
114.19	11955	0.0055	
113.75	11958	0.0055	
113.31	11960	0.0019	
112.88	11963	0.0019	
112.45	11965	0.0030	
112.02	11968	0.0030	
111.59	11970	0.0030	
111.16	11973	0.0030	
110.74	11975	0.0030	
110.32	11978	0.0029	
109.90	11980	0.0029	
109.48	11983	0.0054	
109.06	11985	0.0054	
108.65	11988	0.0054	
108.24	11990	0.0018	
107.82	11993	0.0018	
107.42	11995	0.0056	
107.01	11998	0.0056	
106.60	12000	0.0056	
106.20	12003	0.0018	
105.80	12005	0.0018	
105.40	12008	0.0031	
105.00	12010	0.0031	
104.61	12013	0.0031	
104.21	12015	0.0056	
103.82	12018	0.0056	
103.43	12020	0.0018	
103.04	12023	0.0018	
102.65	12025	0.0018	
102.27	12028	0.0049	
101.89	12030	0.0049	
101.50	12033	0.0049	
101.12	12035	-0.0009	
100.74	12038	-0.0009	
100.37	12040	0.0032	
99.99	12043	0.0032	
99.62	12045	0.0032	
99.25	12048	0.0055	
98.88	12050	0.0055	
98.51	12053	0.0055	
98.14	12055	0.0019	
97.78	12058	0.0019	
97.42	12060	0.0030	
97.06	12063	0.0030	
96.70	12065	0.0030	
96.34	12068	0.0054	
95.98	12070	0.0054	
95.63	12073	0.0054	
95.28	12075	0.0018	
94.92	12078	0.0018	
94.58	12080	0.0018	
94.23	12083	0.0021	
93.88	12085	0.0021	
93.54	12088	0.0021	
93.19	12090	0.0043	
92.85	12093	0.0043	
92.51	12095	0.0043	
92.18	12098	0.0009	
91.84	12100	0.0009	
91.50	12103	0.0009	
91.17	12105	0.0018	
90.84	12108	0.0018	
90.51	12110	0.0018	
90.18	12113	0.0016	
89.85	12115	0.0016	
89.53	12118	0.0016	
89.21	12120	0.0036	
88.88	12123	0.0036	
88.56	12125	0.0036	
88.24	12128	0.0003	
87.92	12130	0.0003	
87.61	12133	0.0003	
87.29	12135	-0.0001	
